Video_ID,Number_frames,Label,Split_type
628youtube,101,0,Train
13__hugging_happy_actors,101,0,Train
16__walking_and_outside_surprised_actors,101,0,Train
833FaceShifter,101,1,Train
891Deepfakes,101,1,Train
965FaceSwap,101,1,Train
27_01__meeting_serious__ZYCZ30C0_deepfakedetection,101,1,Train
466youtube,101,0,Train
709Face2Face,101,1,Train
832youtube,101,0,Train
282Deepfakes,101,1,Train
420Deepfakes,101,1,Train
834youtube,101,0,Train
761FaceShifter,101,1,Train
185Deepfakes,101,1,Train
03__walking_down_street_outside_angry_actors,99,0,Train
946youtube,101,0,Train
22__exit_phone_room_actors,101,0,Train
434youtube,101,0,Train
624youtube,101,0,Train
612youtube,101,0,Train
225youtube,101,0,Train
624Deepfakes,101,1,Train
686youtube,101,0,Train
048youtube,101,0,Train
045Deepfakes,101,1,Train
049FaceSwap,101,1,Train
833FaceShifter,101,1,Train
586Deepfakes,101,1,Train
471youtube,101,0,Train
353youtube,102,0,Train
826Deepfakes,101,1,Train
127Deepfakes,101,1,Train
615Face2Face,101,1,Train
647Deepfakes,101,1,Train
22__podium_speech_happy_actors,101,0,Train
177Deepfakes,101,1,Train
722Face2Face,101,1,Train
844youtube,101,0,Train
752FaceSwap,101,1,Train
670youtube,101,0,Train
343Deepfakes,101,1,Train
426Deepfakes,101,1,Train
669Deepfakes,101,1,Train
934youtube,101,0,Train
489youtube,101,0,Train
18_14__walking_outside_cafe_disgusted__0YRBHIKG_deepfakedetection,101,1,Train
061youtube,101,0,Train
07_03__kitchen_still__BKLOCI1M_deepfakedetection,101,1,Train
103FaceSwap,101,1,Train
27__meeting_serious_actors,101,0,Train
609Deepfakes,101,1,Train
11__outside_talking_still_laughing_actors,101,0,Train
170Deepfakes,98,1,Train
920Deepfakes,101,1,Train
21__outside_talking_still_laughing_actors,101,0,Train
391Face2Face,101,1,Train
608Deepfakes,101,1,Train
404FaceShifter,101,1,Train
856youtube,101,0,Train
906Deepfakes,101,1,Train
929youtube,101,0,Train
171FaceShifter,101,1,Train
196FaceSwap,101,1,Train
119youtube,101,0,Train
02__walking_down_street_outside_angry_actors,56,0,Train
121youtube,101,0,Train
004Deepfakes,101,1,Train
708Deepfakes,101,1,Train
500youtube,101,0,Train
04__exit_phone_room_actors,101,0,Train
313youtube,101,0,Train
513youtube,101,0,Train
489FaceShifter,101,1,Train
460youtube,101,0,Train
20__talking_angry_couch_actors,101,0,Train
113youtube,101,0,Train
649youtube,101,0,Train
630Deepfakes,101,1,Train
20_09__kitchen_pan__MKEWB4SM_deepfakedetection,55,1,Train
179youtube,101,0,Train
24__podium_speech_happy_actors,101,0,Train
988Deepfakes,101,1,Train
107FaceSwap,101,1,Train
657youtube,101,0,Train
108youtube,101,0,Train
778Deepfakes,101,1,Train
173youtube,101,0,Train
471youtube,101,0,Train
381youtube,101,0,Train
848youtube,101,0,Train
17__outside_talking_still_laughing_actors,101,0,Train
052Deepfakes,101,1,Train
560FaceSwap,101,1,Train
835Face2Face,101,1,Train
03_15__podium_speech_happy__OY4I7ZU8_deepfakedetection,101,1,Train
600Face2Face,101,1,Train
02_15__kitchen_still__I8G2LWD1_deepfakedetection,101,1,Train
094youtube,101,0,Train
502Deepfakes,101,1,Train
099youtube,101,0,Train
127youtube,101,0,Train
611Deepfakes,101,1,Train
445youtube,101,0,Train
885Deepfakes,101,1,Train
058youtube,101,0,Train
19_23__walk_down_hall_angry__H4SUVFTL_deepfakedetection,101,1,Train
600Deepfakes,101,1,Train
066Deepfakes,101,1,Train
02__walking_down_indoor_hall_disgust_actors,101,0,Train
24_23__talking_against_wall__YR5OVD4S_deepfakedetection,101,1,Train
059youtube,101,0,Train
403youtube,101,0,Train
282youtube,101,0,Train
390Face2Face,101,1,Train
08_28__walk_down_hall_angry__GGCUYQA4_deepfakedetection,101,1,Train
477youtube,101,0,Train
138youtube,101,0,Train
501youtube,101,0,Train
534Face2Face,101,1,Train
18_26__walking_outside_cafe_disgusted__UMEX6HWU_deepfakedetection,101,1,Train
27__talking_against_wall_actors,101,0,Train
27_09__talking_against_wall__RC9KATOO_deepfakedetection,101,1,Train
184FaceSwap,101,1,Train
777Deepfakes,101,1,Train
074FaceShifter,101,1,Train
818youtube,101,0,Train
827youtube,101,0,Train
647youtube,101,0,Train
425FaceSwap,101,1,Train
248Face2Face,101,1,Train
344Deepfakes,101,1,Train
056youtube,101,0,Train
537Deepfakes,101,1,Train
409Deepfakes,101,1,Train
083youtube,101,0,Train
547Deepfakes,56,1,Train
02__walking_down_street_outside_angry_actors,56,0,Train
534Face2Face,101,1,Train
837youtube,101,0,Train
785youtube,101,0,Train
214youtube,101,0,Train
166youtube,102,0,Train
680FaceShifter,101,1,Train
707Deepfakes,101,1,Train
534Face2Face,101,1,Train
14__talking_against_wall_actors,101,0,Train
531youtube,101,0,Train
713youtube,101,0,Train
264youtube,101,0,Train
03_15__outside_talking_pan_laughing__GZNLO4X9_deepfakedetection,101,1,Train
716youtube,101,0,Train
388youtube,101,0,Train
554youtube,101,0,Train
27_26__talking_against_wall__IE9N0ZI9_deepfakedetection,101,1,Train
554Deepfakes,101,1,Train
506youtube,101,0,Train
15_13__walking_outside_cafe_disgusted__X0EIIJF7_deepfakedetection,101,1,Train
571FaceShifter,101,1,Train
491youtube,101,0,Train
03__talking_angry_couch_actors,101,0,Train
732Deepfakes,101,1,Train
326youtube,101,0,Train
252youtube,101,0,Train
618FaceShifter,101,1,Train
09__podium_speech_happy_actors,101,0,Train
764Deepfakes,101,1,Train
519youtube,101,0,Train
378FaceSwap,101,1,Train
275Deepfakes,101,1,Train
998Deepfakes,101,1,Train
294Deepfakes,101,1,Train
035youtube,101,0,Train
02__walking_down_street_outside_angry_actors,56,0,Train
175youtube,101,0,Train
432youtube,101,0,Train
503Deepfakes,101,1,Train
26_25__exit_phone_room__PQ41U3IJ_deepfakedetection,101,1,Train
169youtube,101,0,Train
558Deepfakes,101,1,Train
15_03__walk_down_hall_angry__5C1OMK8W_deepfakedetection,101,1,Train
10__podium_speech_happy_actors,61,0,Train
464Deepfakes,101,1,Train
151Deepfakes,101,1,Train
03__walking_down_street_outside_angry_actors,99,0,Train
629youtube,76,0,Train
616Deepfakes,101,1,Train
438Deepfakes,101,1,Train
600Deepfakes,101,1,Train
091Face2Face,101,1,Train
159Face2Face,101,1,Train
806FaceShifter,101,1,Train
931youtube,102,0,Train
217youtube,101,0,Train
743youtube,101,0,Train
510Deepfakes,101,1,Train
284FaceShifter,101,1,Train
337Deepfakes,101,1,Train
801FaceSwap,101,1,Train
881youtube,101,0,Train
24__secret_conversation_actors,101,0,Train
829youtube,101,0,Train
044Face2Face,101,1,Train
171youtube,101,0,Train
622Deepfakes,101,1,Train
154youtube,101,0,Train
448youtube,101,0,Train
054FaceSwap,101,1,Train
391Face2Face,101,1,Train
896youtube,101,0,Train
664Deepfakes,101,1,Train
372Deepfakes,101,1,Train
23__podium_speech_happy_actors,101,0,Train
234youtube,101,0,Train
442youtube,101,0,Train
04__exit_phone_room_actors,101,0,Train
015Face2Face,101,1,Train
251youtube,101,0,Train
043Face2Face,101,1,Train
20_25__walking_down_indoor_hall_disgust__M86GQTHK_deepfakedetection,101,1,Train
902youtube,101,0,Train
247youtube,101,0,Train
275FaceSwap,101,1,Train
860Deepfakes,101,1,Train
189youtube,101,0,Train
713Face2Face,101,1,Train
11__talking_angry_couch_actors,101,0,Train
491FaceSwap,101,1,Train
704youtube,101,0,Train
165Deepfakes,101,1,Train
745youtube,101,0,Train
724Deepfakes,101,1,Train
710FaceSwap,101,1,Train
445FaceShifter,101,1,Train
22__walking_down_street_outside_angry_actors,101,0,Train
281youtube,101,0,Train
724youtube,101,0,Train
215Deepfakes,101,1,Train
06_20__walk_down_hall_angry__6SUW7063_deepfakedetection,101,1,Train
895FaceShifter,101,1,Train
04__talking_against_wall_actors,101,0,Train
362Deepfakes,101,1,Train
662youtube,101,0,Train
854Deepfakes,101,1,Train
777Deepfakes,101,1,Train
02_04__secret_conversation__8CH7R4LW_deepfakedetection,101,1,Train
12__secret_conversation_actors,101,0,Train
18__secret_conversation_actors,101,0,Train
332Deepfakes,101,1,Train
205youtube,101,0,Train
388youtube,101,0,Train
820youtube,101,0,Train
624FaceSwap,101,1,Train
02__walking_down_indoor_hall_disgust_actors,101,0,Train
330Face2Face,101,1,Train
263youtube,101,0,Train
492Face2Face,101,1,Train
21_09__kitchen_still__PF4WD2KJ_deepfakedetection,101,1,Train
890youtube,101,0,Train
22_10__walking_and_outside_surprised__C1U7OY5M_deepfakedetection,101,1,Train
976youtube,101,0,Train
778Deepfakes,101,1,Train
831FaceShifter,101,1,Train
380youtube,101,0,Train
937FaceShifter,101,1,Train
958youtube,101,0,Train
689youtube,101,0,Train
896youtube,101,0,Train
828youtube,101,0,Train
043Deepfakes,101,1,Train
07__secret_conversation_actors,101,0,Train
519Deepfakes,101,1,Train
20_01__secret_conversation__6UBMLXK3_deepfakedetection,101,1,Train
526youtube,101,0,Train
06__talking_angry_couch_actors,101,0,Train
374Deepfakes,101,1,Train
032Deepfakes,101,1,Train
587Deepfakes,101,1,Train
317Deepfakes,101,1,Train
517FaceShifter,101,1,Train
127Deepfakes,101,1,Train
504youtube,101,0,Train
073Deepfakes,101,1,Train
115Face2Face,101,1,Train
973Face2Face,101,1,Train
721Deepfakes,101,1,Train
13__walking_and_outside_surprised_actors,101,0,Train
340Deepfakes,45,1,Train
09_21__talking_against_wall__PF4WD2KJ_deepfakedetection,101,1,Train
282Face2Face,101,1,Train
02_13__kitchen_still__2YSYT2N3_deepfakedetection,101,1,Train
06__hugging_happy_actors,101,0,Train
357youtube,101,0,Train
380Deepfakes,101,1,Train
077Face2Face,101,1,Train
26__talking_angry_couch_actors,101,0,Train
049youtube,101,0,Train
609youtube,101,0,Train
125Deepfakes,101,1,Train
495Deepfakes,101,1,Train
491FaceSwap,101,1,Train
18__outside_talking_still_laughing_actors,101,0,Train
391youtube,102,0,Train
27_25__walking_down_street_outside_angry__ZTV6TUQ9_deepfakedetection,101,1,Train
198youtube,101,0,Train
387Deepfakes,101,1,Train
456FaceSwap,101,1,Train
902Deepfakes,101,1,Train
847youtube,101,0,Train
080Deepfakes,101,1,Train
521Deepfakes,101,1,Train
690FaceShifter,101,1,Train
744youtube,101,0,Train
210youtube,101,0,Train
083youtube,101,0,Train
461youtube,101,0,Train
464youtube,101,0,Train
01__meeting_serious_actors,101,0,Train
328youtube,101,0,Train
746FaceSwap,101,1,Train
935Deepfakes,101,1,Train
622Deepfakes,101,1,Train
12__talking_against_wall_actors,101,0,Train
158FaceShifter,101,1,Train
016Face2Face,101,1,Train
320youtube,101,0,Train
664youtube,101,0,Train
840Face2Face,101,1,Train
235Deepfakes,101,1,Train
822Deepfakes,101,1,Train
411youtube,101,0,Train
323Deepfakes,101,1,Train
166youtube,102,0,Train
362youtube,102,0,Train
730youtube,102,0,Train
464FaceSwap,101,1,Train
445youtube,101,0,Train
935youtube,101,0,Train
851youtube,101,0,Train
357FaceShifter,101,1,Train
960Deepfakes,101,1,Train
714youtube,101,0,Train
082FaceSwap,101,1,Train
340FaceShifter,101,1,Train
041FaceShifter,101,1,Train
202FaceSwap,101,1,Train
327Deepfakes,101,1,Train
951youtube,101,0,Train
382FaceShifter,101,1,Train
011youtube,101,0,Train
061youtube,101,0,Train
524Face2Face,101,1,Train
986Deepfakes,101,1,Train
358youtube,101,0,Train
494youtube,101,0,Train
953Deepfakes,101,1,Train
22__secret_conversation_actors,101,0,Train
884youtube,101,0,Train
489youtube,101,0,Train
774youtube,101,0,Train
940Deepfakes,101,1,Train
871Face2Face,63,1,Train
053youtube,101,0,Train
349Deepfakes,101,1,Train
188Deepfakes,101,1,Train
020FaceShifter,101,1,Train
613youtube,101,0,Train
02_07__walk_down_hall_angry__1JCLEEBQ_deepfakedetection,101,1,Train
419youtube,101,0,Train
793youtube,101,0,Train
951youtube,101,0,Train
115youtube,101,0,Train
858Face2Face,101,1,Train
547Deepfakes,56,1,Train
783FaceSwap,101,1,Train
23__walking_and_outside_surprised_actors,101,0,Train
896youtube,101,0,Train
893youtube,101,0,Train
11__outside_talking_still_laughing_actors,101,0,Train
294Deepfakes,101,1,Train
287FaceSwap,101,1,Train
922Deepfakes,101,1,Train
188youtube,101,0,Train
095youtube,101,0,Train
651youtube,101,0,Train
015Deepfakes,101,1,Train
077FaceShifter,101,1,Train
579FaceShifter,101,1,Train
472youtube,101,0,Train
952Deepfakes,101,1,Train
743Face2Face,101,1,Train
390Deepfakes,101,1,Train
664youtube,101,0,Train
003youtube,101,0,Train
481Deepfakes,101,1,Train
937youtube,101,0,Train
776youtube,101,0,Train
26_18__walk_down_hall_angry__UMEX6HWU_deepfakedetection,101,1,Train
341Deepfakes,101,1,Train
811youtube,101,0,Train
302youtube,101,0,Train
488youtube,101,0,Train
302FaceShifter,101,1,Train
451youtube,101,0,Train
873Deepfakes,101,1,Train
551youtube,102,0,Train
028FaceSwap,101,1,Train
459youtube,101,0,Train
672youtube,101,0,Train
960youtube,101,0,Train
643youtube,101,0,Train
785Deepfakes,101,1,Train
067Deepfakes,101,1,Train
279Deepfakes,101,1,Train
902Deepfakes,101,1,Train
240FaceSwap,101,1,Train
659youtube,101,0,Train
487youtube,101,0,Train
049Deepfakes,101,1,Train
686youtube,101,0,Train
06_02__exit_phone_room__3J3BHSHI_deepfakedetection,101,1,Train
25_13__exit_phone_room__7YMTAF29_deepfakedetection,101,1,Train
728youtube,101,0,Train
702Deepfakes,101,1,Train
22_24__talking_against_wall__XL557XC6_deepfakedetection,101,1,Train
449Deepfakes,101,1,Train
143youtube,101,0,Train
903Deepfakes,101,1,Train
27_01__hugging_happy__ZYCZ30C0_deepfakedetection,101,1,Train
305Face2Face,101,1,Train
936Deepfakes,101,1,Train
743Deepfakes,101,1,Train
03__secret_conversation_actors,101,0,Train
799youtube,102,0,Train
585Deepfakes,101,1,Train
235Face2Face,101,1,Train
23__hugging_happy_actors,86,0,Train
452youtube,101,0,Train
790youtube,102,0,Train
557youtube,101,0,Train
17__kitchen_still_actors,101,0,Train
23__talking_angry_couch_actors,101,0,Train
13_09__walking_down_street_outside_angry__6K90KFOQ_deepfakedetection,101,1,Train
300FaceShifter,101,1,Train
848Deepfakes,101,1,Train
566Face2Face,101,1,Train
025Deepfakes,101,1,Train
710FaceSwap,101,1,Train
437Deepfakes,101,1,Train
616Deepfakes,101,1,Train
15__talking_against_wall_actors,101,0,Train
800FaceSwap,101,1,Train
12__hugging_happy_actors,101,0,Train
260Deepfakes,101,1,Train
364youtube,101,0,Train
365youtube,102,0,Train
12__hugging_happy_actors,101,0,Train
086youtube,101,0,Train
25_20__outside_talking_pan_laughing__NPM0ENKD_deepfakedetection,89,1,Train
852youtube,101,0,Train
009FaceSwap,101,1,Train
666Face2Face,101,1,Train
533youtube,102,0,Train
218youtube,101,0,Train
827youtube,101,0,Train
489youtube,101,0,Train
558youtube,102,0,Train
491FaceShifter,101,1,Train
262youtube,101,0,Train
254youtube,101,0,Train
060Deepfakes,101,1,Train
910Deepfakes,101,1,Train
12__hugging_happy_actors,101,0,Train
17__walk_down_hall_angry_actors,101,0,Train
761FaceSwap,101,1,Train
655Deepfakes,101,1,Train
729Deepfakes,101,1,Train
290Face2Face,101,1,Train
692youtube,101,0,Train
761FaceShifter,101,1,Train
657Face2Face,101,1,Train
294youtube,101,0,Train
571FaceShifter,101,1,Train
588Deepfakes,101,1,Train
15_03__kitchen_pan__DG8ITQO3_deepfakedetection,69,1,Train
091Deepfakes,101,1,Train
042Deepfakes,101,1,Train
327youtube,101,0,Train
387Deepfakes,101,1,Train
939youtube,101,0,Train
741youtube,101,0,Train
233youtube,101,0,Train
068youtube,101,0,Train
21_03__outside_talking_still_laughing__YCSEBZO4_deepfakedetection,101,1,Train
939youtube,101,0,Train
265youtube,101,0,Train
242Deepfakes,101,1,Train
077Deepfakes,101,1,Train
670youtube,101,0,Train
438youtube,101,0,Train
547Deepfakes,56,1,Train
604Deepfakes,101,1,Train
935Deepfakes,101,1,Train
380Face2Face,101,1,Train
313youtube,101,0,Train
265FaceShifter,101,1,Train
25_13__exit_phone_room__7YMTAF29_deepfakedetection,101,1,Train
597youtube,101,0,Train
590youtube,101,0,Train
985FaceSwap,101,1,Train
943Deepfakes,101,1,Train
317youtube,101,0,Train
379Deepfakes,101,1,Train
132FaceSwap,101,1,Train
073Deepfakes,101,1,Train
160Deepfakes,101,1,Train
212Deepfakes,101,1,Train
402youtube,101,0,Train
130Face2Face,101,1,Train
361youtube,101,0,Train
107FaceShifter,101,1,Train
802Face2Face,101,1,Train
539youtube,101,0,Train
17__hugging_happy_actors,101,0,Train
227youtube,101,0,Train
959youtube,101,0,Train
433youtube,101,0,Train
20__talking_against_wall_actors,101,0,Train
20_25__walk_down_hall_angry__NPM0ENKD_deepfakedetection,101,1,Train
25__walking_down_street_outside_angry_actors,60,0,Train
065Deepfakes,101,1,Train
909youtube,102,0,Train
164Deepfakes,101,1,Train
831Deepfakes,101,1,Train
103FaceSwap,101,1,Train
03_21__outside_talking_still_laughing__V53E3RVB_deepfakedetection,101,1,Train
317youtube,101,0,Train
478youtube,101,0,Train
678Deepfakes,101,1,Train
577youtube,101,0,Train
926Deepfakes,101,1,Train
250Face2Face,101,1,Train
296youtube,101,0,Train
553Deepfakes,101,1,Train
12__walking_down_indoor_hall_disgust_actors,101,0,Train
641Deepfakes,101,1,Train
075youtube,99,0,Train
811youtube,101,0,Train
697youtube,101,0,Train
14_09__talking_angry_couch__6TEK3ZX0_deepfakedetection,101,1,Train
311youtube,101,0,Train
862Face2Face,101,1,Train
327Deepfakes,101,1,Train
10__walking_down_street_outside_angry_actors,101,0,Train
814Deepfakes,101,1,Train
453youtube,101,0,Train
150youtube,102,0,Train
216youtube,101,0,Train
802Face2Face,101,1,Train
746Deepfakes,101,1,Train
388youtube,101,0,Train
867youtube,101,0,Train
20_25__outside_talking_still_laughing__FZHCQNKV_deepfakedetection,101,1,Train
627youtube,101,0,Train
534Deepfakes,54,1,Train
154Deepfakes,101,1,Train
426youtube,101,0,Train
25_20__outside_talking_pan_laughing__NPM0ENKD_deepfakedetection,89,1,Train
326FaceShifter,101,1,Train
10_22__talking_angry_couch__X803B18R_deepfakedetection,101,1,Train
288FaceShifter,101,1,Train
763youtube,102,0,Train
10_22__kitchen_still__8YQ2EUQP_deepfakedetection,101,1,Train
526Deepfakes,101,1,Train
627Deepfakes,101,1,Train
148youtube,101,0,Train
26_03__walk_down_hall_angry__WBSXBL82_deepfakedetection,101,1,Train
789Face2Face,101,1,Train
610youtube,101,0,Train
450youtube,101,0,Train
929FaceSwap,101,1,Train
009Deepfakes,101,1,Train
425youtube,101,0,Train
490youtube,101,0,Train
005youtube,101,0,Train
715youtube,101,0,Train
18__outside_talking_still_laughing_actors,101,0,Train
456youtube,101,0,Train
894FaceSwap,101,1,Train
02_13__kitchen_still__2YSYT2N3_deepfakedetection,101,1,Train
510youtube,101,0,Train
674Deepfakes,101,1,Train
13_27__talking_against_wall__A1OSUJE9_deepfakedetection,101,1,Train
273FaceSwap,101,1,Train
385FaceShifter,101,1,Train
20__talking_angry_couch_actors,101,0,Train
13__outside_talking_still_laughing_actors,101,0,Train
06_18__podium_speech_happy__DEA1TCLN_deepfakedetection,101,1,Train
360Deepfakes,101,1,Train
19__talking_against_wall_actors,101,0,Train
16__talking_against_wall_actors,101,0,Train
103FaceSwap,101,1,Train
264FaceShifter,101,1,Train
009FaceSwap,101,1,Train
454Deepfakes,101,1,Train
054Deepfakes,101,1,Train
532Deepfakes,101,1,Train
598youtube,101,0,Train
108youtube,101,0,Train
318youtube,101,0,Train
666Deepfakes,101,1,Train
487youtube,101,0,Train
469youtube,101,0,Train
614youtube,101,0,Train
196Face2Face,101,1,Train
868FaceSwap,101,1,Train
03__walking_down_street_outside_angry_actors,99,0,Train
24__secret_conversation_actors,101,0,Train
667youtube,101,0,Train
875youtube,101,0,Train
072youtube,101,0,Train
205Deepfakes,101,1,Train
411FaceShifter,101,1,Train
950Deepfakes,90,1,Train
02__podium_speech_happy_actors,101,0,Train
390Face2Face,101,1,Train
877youtube,101,0,Train
887Deepfakes,101,1,Train
841Face2Face,101,1,Train
196Face2Face,101,1,Train
970FaceShifter,101,1,Train
673youtube,101,0,Train
24__walking_down_street_outside_angry_actors,101,0,Train
407youtube,101,0,Train
21_11__talking_angry_couch__T7DK03O1_deepfakedetection,101,1,Train
481Face2Face,101,1,Train
554youtube,101,0,Train
12__secret_conversation_actors,101,0,Train
314youtube,101,0,Train
16__walking_and_outside_surprised_actors,101,0,Train
619FaceShifter,101,1,Train
27_09__talking_against_wall__RC9KATOO_deepfakedetection,101,1,Train
116youtube,101,0,Train
891youtube,101,0,Train
383youtube,101,0,Train
15__outside_talking_still_laughing_actors,101,0,Train
974youtube,101,0,Train
205youtube,101,0,Train
079FaceShifter,101,1,Train
845Face2Face,101,1,Train
662Face2Face,101,1,Train
15__outside_talking_still_laughing_actors,101,0,Train
779FaceSwap,101,1,Train
517Deepfakes,101,1,Train
026youtube,101,0,Train
645Deepfakes,101,1,Train
378youtube,101,0,Train
034Deepfakes,101,1,Train
13__hugging_happy_actors,101,0,Train
775youtube,101,0,Train
23__hugging_happy_actors,86,0,Train
537youtube,101,0,Train
602youtube,101,0,Train
880FaceSwap,101,1,Train
598youtube,101,0,Train
22__walking_down_indoor_hall_disgust_actors,101,0,Train
14_15__hugging_happy__OMLZILK3_deepfakedetection,101,1,Train
447youtube,101,0,Train
599youtube,101,0,Train
481Face2Face,101,1,Train
846youtube,101,0,Train
833Face2Face,101,1,Train
395youtube,101,0,Train
736youtube,101,0,Train
048youtube,101,0,Train
031Deepfakes,101,1,Train
922Deepfakes,101,1,Train
587FaceSwap,101,1,Train
999FaceSwap,101,1,Train
918FaceShifter,101,1,Train
374Deepfakes,101,1,Train
302Deepfakes,101,1,Train
837Deepfakes,101,1,Train
437Deepfakes,101,1,Train
524youtube,101,0,Train
494FaceSwap,101,1,Train
10__kitchen_still_actors,101,0,Train
897youtube,101,0,Train
952youtube,101,0,Train
26__talking_against_wall_actors,101,0,Train
115youtube,101,0,Train
317Face2Face,101,1,Train
388youtube,101,0,Train
488youtube,101,0,Train
177youtube,101,0,Train
900youtube,102,0,Train
18__talking_against_wall_actors,101,0,Train
089Deepfakes,101,1,Train
553youtube,101,0,Train
474youtube,101,0,Train
20__talking_angry_couch_actors,101,0,Train
979youtube,101,0,Train
634youtube,101,0,Train
773youtube,101,0,Train
101youtube,101,0,Train
165Face2Face,101,1,Train
109Deepfakes,101,1,Train
452Face2Face,101,1,Train
841Deepfakes,101,1,Train
982FaceShifter,101,1,Train
343Deepfakes,101,1,Train
914youtube,101,0,Train
158FaceShifter,101,1,Train
27__hugging_happy_actors,101,0,Train
719youtube,101,0,Train
005Deepfakes,101,1,Train
723youtube,101,0,Train
976Deepfakes,101,1,Train
828Face2Face,101,1,Train
095FaceSwap,101,1,Train
347youtube,101,0,Train
939FaceSwap,101,1,Train
756FaceShifter,101,1,Train
753youtube,101,0,Train
137Face2Face,101,1,Train
657youtube,101,0,Train
083Deepfakes,101,1,Train
19_23__podium_speech_happy__D1K19NUP_deepfakedetection,101,1,Train
379youtube,101,0,Train
579Face2Face,101,1,Train
19__kitchen_still_actors,101,0,Train
836youtube,101,0,Train
190youtube,101,0,Train
303Deepfakes,101,1,Train
03__walking_and_outside_surprised_actors,101,0,Train
970FaceShifter,101,1,Train
337youtube,101,0,Train
937youtube,101,0,Train
959Deepfakes,101,1,Train
453youtube,101,0,Train
20__kitchen_still_actors,101,0,Train
186youtube,101,0,Train
571youtube,101,0,Train
884Deepfakes,101,1,Train
275FaceSwap,101,1,Train
848youtube,101,0,Train
761FaceShifter,101,1,Train
755Deepfakes,101,1,Train
178youtube,101,0,Train
309youtube,102,0,Train
05__walking_outside_cafe_disgusted_actors,101,0,Train
22__walking_and_outside_surprised_actors,101,0,Train
344youtube,101,0,Train
20__kitchen_still_actors,101,0,Train
09_18__outside_talking_pan_laughing__3VP8836C_deepfakedetection,58,1,Train
427youtube,101,0,Train
773Deepfakes,101,1,Train
755FaceSwap,101,1,Train
689youtube,101,0,Train
05__podium_speech_happy_actors,101,0,Train
592Deepfakes,101,1,Train
141youtube,101,0,Train
663Deepfakes,101,1,Train
772youtube,101,0,Train
768Face2Face,101,1,Train
03_06__podium_speech_happy__KIWCEATU_deepfakedetection,101,1,Train
594Deepfakes,101,1,Train
916youtube,101,0,Train
829youtube,101,0,Train
224youtube,101,0,Train
21__talking_against_wall_actors,101,0,Train
186FaceSwap,101,1,Train
547Deepfakes,56,1,Train
223Face2Face,101,1,Train
06__kitchen_still_actors,101,0,Train
268youtube,101,0,Train
984Deepfakes,101,1,Train
374youtube,101,0,Train
819youtube,101,0,Train
350youtube,101,0,Train
020youtube,101,0,Train
012Deepfakes,101,1,Train
166youtube,102,0,Train
709Deepfakes,101,1,Train
793Deepfakes,101,1,Train
155FaceSwap,101,1,Train
462youtube,101,0,Train
795FaceShifter,101,1,Train
269Deepfakes,101,1,Train
898FaceShifter,101,1,Train
716youtube,101,0,Train
439Deepfakes,101,1,Train
683youtube,101,0,Train
597Deepfakes,101,1,Train
012Face2Face,101,1,Train
780youtube,101,0,Train
25_13__outside_talking_pan_laughing__PBM86HKZ_deepfakedetection,80,1,Train
927FaceSwap,101,1,Train
559youtube,101,0,Train
462Face2Face,101,1,Train
260Deepfakes,101,1,Train
03_15__podium_speech_happy__OY4I7ZU8_deepfakedetection,101,1,Train
484youtube,101,0,Train
363youtube,101,0,Train
972Deepfakes,101,1,Train
494FaceSwap,101,1,Train
21__walking_and_outside_surprised_actors,101,0,Train
082youtube,101,0,Train
820Deepfakes,101,1,Train
455FaceShifter,101,1,Train
165Deepfakes,101,1,Train
448Deepfakes,101,1,Train
002youtube,101,0,Train
824youtube,101,0,Train
161Deepfakes,101,1,Train
357youtube,101,0,Train
14__walking_and_outside_surprised_actors,101,0,Train
822Deepfakes,101,1,Train
857youtube,101,0,Train
993youtube,101,0,Train
10__podium_speech_happy_actors,61,0,Train
435FaceSwap,101,1,Train
071FaceShifter,101,1,Train
702youtube,101,0,Train
908youtube,101,0,Train
13_14__talking_angry_couch__KMQ3AW6A_deepfakedetection,101,1,Train
004Deepfakes,101,1,Train
002youtube,101,0,Train
122Deepfakes,101,1,Train
534Face2Face,101,1,Train
771youtube,101,0,Train
654Face2Face,101,1,Train
02__walking_down_indoor_hall_disgust_actors,101,0,Train
053FaceShifter,101,1,Train
725youtube,101,0,Train
680youtube,101,0,Train
670Deepfakes,101,1,Train
946youtube,101,0,Train
135youtube,102,0,Train
05__walking_outside_cafe_disgusted_actors,101,0,Train
065Deepfakes,101,1,Train
019youtube,101,0,Train
157youtube,102,0,Train
828Face2Face,101,1,Train
512youtube,101,0,Train
06__walking_down_street_outside_angry_actors,56,0,Train
14__podium_speech_happy_actors,101,0,Train
462youtube,101,0,Train
320Deepfakes,101,1,Train
07__walking_down_street_outside_angry_actors,65,0,Train
17__kitchen_still_actors,101,0,Train
20_01__secret_conversation__FW94AIMJ_deepfakedetection,41,1,Train
694Deepfakes,101,1,Train
157Deepfakes,101,1,Train
14__talking_angry_couch_actors,101,0,Train
275Deepfakes,101,1,Train
16__kitchen_still_actors,101,0,Train
841FaceShifter,101,1,Train
047youtube,101,0,Train
718youtube,101,0,Train
905youtube,101,0,Train
274youtube,101,0,Train
071Deepfakes,101,1,Train
256Face2Face,101,1,Train
153youtube,101,0,Train
077Deepfakes,101,1,Train
102youtube,102,0,Train
213youtube,101,0,Train
757youtube,101,0,Train
659youtube,101,0,Train
962youtube,102,0,Train
673Deepfakes,101,1,Train
184youtube,101,0,Train
314youtube,101,0,Train
