,Video_ID,Label,Frame_ID,Dataset,Train
170,13460,0,actors_13460_3.jpg,actors,1.0
883,07500,0,youtube_07500_4.jpg,youtube,1.0
770,00000002150,0,actors_00000002150_2.jpg,actors,1.0
2653,06240,0,youtube_06240_8.jpg,youtube,1.0
3443,01180,1,Face2Face_01180_2.jpg,Face2Face,1.0
2285,14290,0,actors_14290_2.jpg,actors,1.0
4919,06780,1,Deepfakes_06780.jpg,Deepfakes,1.0
1278,14510,0,youtube_14510.jpg,youtube,1.0
216,09870,0,youtube_09870.jpg,youtube,1.0
5232,03060,1,Face2Face_03060.jpg,Face2Face,1.0
721,03620,0,youtube_03620_2.jpg,youtube,1.0
4628,00450,1,Face2Face_00450_5.jpg,Face2Face,1.0
575,00570,0,actors_00570_2.jpg,actors,1.0
3286,04470,1,Face2Face_04470_2.jpg,Face2Face,1.0
5514,02900,1,Deepfakes_02900_4.jpg,Deepfakes,1.0
419,02960,0,youtube_02960_8.jpg,youtube,1.0
4732,06880,1,deepfakedetection_06880.jpg,deepfakedetection,1.0
1265,10340,0,youtube_10340.jpg,youtube,1.0
874,03750,0,youtube_03750_3.jpg,youtube,1.0
1390,14130,0,youtube_14130_3.jpg,youtube,1.0
5578,05450,1,Face2Face_05450_4.jpg,Face2Face,1.0
5760,02150,1,Deepfakes_02150_3.jpg,Deepfakes,1.0
5928,00800,1,Deepfakes_00800_6.jpg,Deepfakes,1.0
1589,05150,0,youtube_05150_4.jpg,youtube,1.0
3173,05790,1,Face2Face_05790.jpg,Face2Face,1.0
5410,13700,1,Deepfakes_13700_5.jpg,Deepfakes,1.0
2037,05740,0,youtube_05740_6.jpg,youtube,1.0
2548,03740,0,youtube_03740_2.jpg,youtube,1.0
2559,06710,0,youtube_06710.jpg,youtube,1.0
5591,10910,1,Face2Face_10910.jpg,Face2Face,1.0
3712,06300,1,Deepfakes_06300_10.jpg,Deepfakes,1.0
4973,02820,1,Deepfakes_02820.jpg,Deepfakes,1.0
1934,10050,0,youtube_10050_4.jpg,youtube,1.0
4117,06340,1,deepfakedetection_06340.jpg,deepfakedetection,1.0
5701,12080,1,Deepfakes_12080_3.jpg,Deepfakes,1.0
3365,09880,1,FaceShifter_09880.jpg,FaceShifter,1.0
1747,05500,0,youtube_05500_2.jpg,youtube,1.0
3155,05700,1,Deepfakes_05700_3.jpg,Deepfakes,1.0
5339,00680,1,Face2Face_00680_5.jpg,Face2Face,1.0
2007,02050,0,actors_02050_2.jpg,actors,1.0
975,05680,0,youtube_05680_11.jpg,youtube,1.0
300,03770,0,youtube_03770_2.jpg,youtube,1.0
4223,09840,1,Face2Face_09840.jpg,Face2Face,1.0
3897,00060,1,deepfakedetection_00060.jpg,deepfakedetection,1.0
5156,03950,1,deepfakedetection_03950.jpg,deepfakedetection,1.0
598,08940,0,actors_08940.jpg,actors,1.0
239,09930,0,actors_09930.jpg,actors,1.0
3278,00440,1,Deepfakes_00440_5.jpg,Deepfakes,1.0
2305,06950,0,actors_06950_3.jpg,actors,1.0
3095,08210,1,Deepfakes_08210.jpg,Deepfakes,1.0
201,05810,0,youtube_05810_7.jpg,youtube,1.0
4999,01020,1,Deepfakes_01020_2.jpg,Deepfakes,1.0
5024,01260,1,Face2Face_01260_2.jpg,Face2Face,1.0
430,07150,0,actors_07150.jpg,actors,1.0
928,00250,0,actors_00250_4.jpg,actors,1.0
4467,10450,1,Face2Face_10450.jpg,Face2Face,1.0
1551,06090,0,youtube_06090_9.jpg,youtube,1.0
2433,07510,0,youtube_07510_4.jpg,youtube,1.0
18,06960,0,youtube_06960_6.jpg,youtube,1.0
2618,08770,0,youtube_08770_3.jpg,youtube,1.0
4301,03270,1,Deepfakes_03270_4.jpg,Deepfakes,1.0
2134,10030,0,youtube_10030_4.jpg,youtube,1.0
4227,12560,1,Deepfakes_12560_4.jpg,Deepfakes,1.0
892,07730,0,youtube_07730_2.jpg,youtube,1.0
3136,16330,1,Deepfakes_16330.jpg,Deepfakes,1.0
4600,06950,1,Face2Face_06950_2.jpg,Face2Face,1.0
3001,05900,1,Deepfakes_05900_5.jpg,Deepfakes,1.0
4007,00960,1,Face2Face_00960_8.jpg,Face2Face,1.0
2128,04500,0,youtube_04500_9.jpg,youtube,1.0
3300,00670,1,Face2Face_00670_7.jpg,Face2Face,1.0
4660,04880,1,Deepfakes_04880_4.jpg,Deepfakes,1.0
1317,02630,0,youtube_02630_7.jpg,youtube,1.0
5354,01020,1,Face2Face_01020_4.jpg,Face2Face,1.0
5671,04480,1,Deepfakes_04480.jpg,Deepfakes,1.0
4705,00990,1,Face2Face_00990_4.jpg,Face2Face,1.0
714,00250,0,youtube_00250_3.jpg,youtube,1.0
189,07120,0,youtube_07120_7.jpg,youtube,1.0
3239,12050,1,Deepfakes_12050_6.jpg,Deepfakes,1.0
3252,11520,1,Deepfakes_11520_2.jpg,Deepfakes,1.0
2435,12340,0,actors_12340_2.jpg,actors,1.0
5168,00450,1,Deepfakes_00450.jpg,Deepfakes,1.0
2089,13670,0,youtube_13670.jpg,youtube,1.0
732,09660,0,actors_09660_2.jpg,actors,1.0
5068,12870,1,Deepfakes_12870_7.jpg,Deepfakes,1.0
3150,03260,1,Deepfakes_03260_3.jpg,Deepfakes,1.0
5349,04120,1,Deepfakes_04120.jpg,Deepfakes,1.0
4984,13940,1,FaceShifter_13940.jpg,FaceShifter,1.0
4237,04430,1,Deepfakes_04430_4.jpg,Deepfakes,1.0
1644,03250,0,youtube_03250.jpg,youtube,1.0
2527,05280,0,actors_05280_4.jpg,actors,1.0
3537,08900,1,FaceShifter_08900.jpg,FaceShifter,1.0
5324,00820,1,Deepfakes_00820_3.jpg,Deepfakes,1.0
5011,13560,1,deepfakedetection_13560.jpg,deepfakedetection,1.0
4970,04290,1,FaceSwap_04290.jpg,FaceSwap,1.0
4900,14730,1,Face2Face_14730.jpg,Face2Face,1.0
3500,08800,1,deepfakedetection_08800.jpg,deepfakedetection,1.0
4654,03740,1,Face2Face_03740_2.jpg,Face2Face,1.0
3725,08330,1,deepfakedetection_08330.jpg,deepfakedetection,1.0
3813,07100,1,Deepfakes_07100_2.jpg,Deepfakes,1.0
3035,12300,1,Deepfakes_12300_5.jpg,Deepfakes,1.0
5813,03040,1,Face2Face_03040.jpg,Face2Face,1.0
1223,11590,0,youtube_11590_5.jpg,youtube,1.0
1237,13350,0,actors_13350_2.jpg,actors,1.0
4753,02130,1,Face2Face_02130_3.jpg,Face2Face,1.0
5613,05210,1,FaceShifter_05210.jpg,FaceShifter,1.0
1541,15340,0,actors_15340.jpg,actors,1.0
5409,02220,1,Face2Face_02220_2.jpg,Face2Face,1.0
5270,02030,1,Deepfakes_02030_3.jpg,Deepfakes,1.0
3532,02860,1,Deepfakes_02860_4.jpg,Deepfakes,1.0
1038,00000002650,0,actors_00000002650_2.jpg,actors,1.0
5112,06860,1,Deepfakes_06860_2.jpg,Deepfakes,1.0
4773,03740,1,Deepfakes_03740_7.jpg,Deepfakes,1.0
873,09290,0,youtube_09290_3.jpg,youtube,1.0
194,04080,0,actors_04080_4.jpg,actors,1.0
37,04430,0,youtube_04430_6.jpg,youtube,1.0
5819,08580,1,Face2Face_08580.jpg,Face2Face,1.0
3938,00440,1,Deepfakes_00440_8.jpg,Deepfakes,1.0
1783,01360,0,youtube_01360_8.jpg,youtube,1.0
5128,07520,1,Deepfakes_07520.jpg,Deepfakes,1.0
3328,13320,1,Face2Face_13320.jpg,Face2Face,1.0
3566,15520,1,FaceShifter_15520.jpg,FaceShifter,1.0
490,02970,0,youtube_02970_13.jpg,youtube,1.0
771,05380,0,youtube_05380_9.jpg,youtube,1.0
2264,05850,0,youtube_05850_9.jpg,youtube,1.0
1991,03460,0,youtube_03460_10.jpg,youtube,1.0
322,06330,0,actors_06330_2.jpg,actors,1.0
2751,06290,0,youtube_06290_11.jpg,youtube,1.0
1148,05630,0,youtube_05630_5.jpg,youtube,1.0
521,00290,0,actors_00290_3.jpg,actors,1.0
1484,04530,0,youtube_04530_3.jpg,youtube,1.0
4370,01380,1,Deepfakes_01380_5.jpg,Deepfakes,1.0
5278,06970,1,Deepfakes_06970_3.jpg,Deepfakes,1.0
3418,11610,1,Deepfakes_11610_3.jpg,Deepfakes,1.0
2799,10510,0,actors_10510.jpg,actors,1.0
3458,14500,1,FaceShifter_14500.jpg,FaceShifter,1.0
3914,05840,1,Deepfakes_05840_9.jpg,Deepfakes,1.0
5736,00570,1,Face2Face_00570_7.jpg,Face2Face,1.0
3766,03880,1,Deepfakes_03880_2.jpg,Deepfakes,1.0
2765,00070,0,youtube_00070.jpg,youtube,1.0
3451,06750,1,Face2Face_06750.jpg,Face2Face,1.0
2095,14090,0,youtube_14090_5.jpg,youtube,1.0
960,04840,0,youtube_04840_6.jpg,youtube,1.0
3174,11200,1,deepfakedetection_11200.jpg,deepfakedetection,1.0
2411,10360,0,youtube_10360.jpg,youtube,1.0
2626,01150,0,youtube_01150_6.jpg,youtube,1.0
5019,12280,1,Face2Face_12280.jpg,Face2Face,1.0
3330,07860,1,deepfakedetection_07860.jpg,deepfakedetection,1.0
2747,06210,0,youtube_06210_2.jpg,youtube,1.0
2116,01210,0,actors_01210.jpg,actors,1.0
2000,13210,0,youtube_13210_7.jpg,youtube,1.0
5184,00770,1,Deepfakes_00770_2.jpg,Deepfakes,1.0
4869,08740,1,Deepfakes_08740_3.jpg,Deepfakes,1.0
5038,06000,1,Deepfakes_06000_8.jpg,Deepfakes,1.0
5219,04020,1,Deepfakes_04020_6.jpg,Deepfakes,1.0
1301,11720,0,youtube_11720_2.jpg,youtube,1.0
5525,05610,1,Deepfakes_05610_8.jpg,Deepfakes,1.0
5239,00960,1,Face2Face_00960_12.jpg,Face2Face,1.0
2732,14070,0,youtube_14070_4.jpg,youtube,1.0
2151,06910,0,actors_06910_4.jpg,actors,1.0
2640,05030,0,youtube_05030_5.jpg,youtube,1.0
3287,02190,1,Deepfakes_02190_3.jpg,Deepfakes,1.0
4736,13580,1,Deepfakes_13580_4.jpg,Deepfakes,1.0
4818,15310,1,Deepfakes_15310.jpg,Deepfakes,1.0
3981,05700,1,Deepfakes_05700_6.jpg,Deepfakes,1.0
3335,03230,1,Deepfakes_03230_6.jpg,Deepfakes,1.0
5051,13740,1,Deepfakes_13740.jpg,Deepfakes,1.0
2211,05240,0,actors_05240_2.jpg,actors,1.0
5978,10310,1,Deepfakes_10310_3.jpg,Deepfakes,1.0
5003,14080,1,Deepfakes_14080.jpg,Deepfakes,1.0
1423,10710,0,actors_10710.jpg,actors,1.0
4902,02730,1,FaceShifter_02730.jpg,FaceShifter,1.0
617,12980,0,youtube_12980.jpg,youtube,1.0
4579,00450,1,Deepfakes_00450_2.jpg,Deepfakes,1.0
2297,15950,0,actors_15950_2.jpg,actors,1.0
993,01490,0,youtube_01490_9.jpg,youtube,1.0
4533,11450,1,Deepfakes_11450_3.jpg,Deepfakes,1.0
5086,06110,1,Face2Face_06110_2.jpg,Face2Face,1.0
981,12310,0,actors_12310.jpg,actors,1.0
4924,11830,1,Deepfakes_11830_5.jpg,Deepfakes,1.0
359,12390,0,actors_12390.jpg,actors,1.0
4827,02610,1,Deepfakes_02610_3.jpg,Deepfakes,1.0
4010,10010,1,Deepfakes_10010_2.jpg,Deepfakes,1.0
1922,13550,0,youtube_13550.jpg,youtube,1.0
962,06940,0,youtube_06940_2.jpg,youtube,1.0
512,11770,0,youtube_11770_6.jpg,youtube,1.0
2170,05480,0,youtube_05480_2.jpg,youtube,1.0
3138,01520,1,Deepfakes_01520_4.jpg,Deepfakes,1.0
2783,04370,0,actors_04370.jpg,actors,1.0
3073,02500,1,deepfakedetection_02500.jpg,deepfakedetection,1.0
5153,00090,1,Deepfakes_00090_2.jpg,Deepfakes,1.0
5500,14040,1,Deepfakes_14040_8.jpg,Deepfakes,1.0
3803,10700,1,Deepfakes_10700_2.jpg,Deepfakes,1.0
4460,12880,1,FaceShifter_12880.jpg,FaceShifter,1.0
3462,13020,1,Deepfakes_13020.jpg,Deepfakes,1.0
5247,08000,1,Deepfakes_08000_3.jpg,Deepfakes,1.0
3395,05770,1,FaceShifter_05770.jpg,FaceShifter,1.0
5083,00050,1,Deepfakes_00050_4.jpg,Deepfakes,1.0
2509,08220,0,actors_08220_2.jpg,actors,1.0
3704,00770,1,Face2Face_00770_9.jpg,Face2Face,1.0
3948,01530,1,Deepfakes_01530_6.jpg,Deepfakes,1.0
2212,06850,0,youtube_06850_6.jpg,youtube,1.0
2941,03330,0,actors_03330.jpg,actors,1.0
3322,10910,1,deepfakedetection_10910.jpg,deepfakedetection,1.0
3695,08110,1,FaceShifter_08110.jpg,FaceShifter,1.0
3434,00540,1,Deepfakes_00540_2.jpg,Deepfakes,1.0
3202,05570,1,Face2Face_05570_3.jpg,Face2Face,1.0
4556,03810,1,Deepfakes_03810.jpg,Deepfakes,1.0
2956,16710,0,youtube_16710.jpg,youtube,1.0
125,01370,0,youtube_01370_3.jpg,youtube,1.0
3666,00190,1,Face2Face_00190_8.jpg,Face2Face,1.0
3647,01770,1,Face2Face_01770_5.jpg,Face2Face,1.0
5279,04920,1,Deepfakes_04920_3.jpg,Deepfakes,1.0
1145,13280,0,youtube_13280_4.jpg,youtube,1.0
5664,05660,1,Face2Face_05660.jpg,Face2Face,1.0
986,02180,0,youtube_02180_2.jpg,youtube,1.0
2723,08540,0,actors_08540_2.jpg,actors,1.0
3833,09350,1,Deepfakes_09350_2.jpg,Deepfakes,1.0
4092,00210,1,Face2Face_00210.jpg,Face2Face,1.0
2881,02550,0,youtube_02550.jpg,youtube,1.0
1371,07030,0,actors_07030_5.jpg,actors,1.0
3146,00640,1,Deepfakes_00640_7.jpg,Deepfakes,1.0
378,05380,0,actors_05380_3.jpg,actors,1.0
5877,05040,1,Face2Face_05040.jpg,Face2Face,1.0
4809,00750,1,Face2Face_00750_5.jpg,Face2Face,1.0
5221,11750,1,Deepfakes_11750_3.jpg,Deepfakes,1.0
1116,10420,0,youtube_10420_3.jpg,youtube,1.0
3101,04040,1,FaceSwap_04040.jpg,FaceSwap,1.0
843,01870,0,actors_01870_4.jpg,actors,1.0
3859,05690,1,FaceShifter_05690.jpg,FaceShifter,1.0
3734,10540,1,Deepfakes_10540.jpg,Deepfakes,1.0
1648,04070,0,actors_04070.jpg,actors,1.0
44,14260,0,actors_14260_4.jpg,actors,1.0
2967,04970,0,youtube_04970_6.jpg,youtube,1.0
4296,12890,1,Deepfakes_12890_4.jpg,Deepfakes,1.0
4859,07390,1,Face2Face_07390.jpg,Face2Face,1.0
4538,02880,1,Deepfakes_02880_7.jpg,Deepfakes,1.0
2700,15500,0,actors_15500_2.jpg,actors,1.0
5375,05580,1,Deepfakes_05580_2.jpg,Deepfakes,1.0
5882,09790,1,Face2Face_09790.jpg,Face2Face,1.0
972,09680,0,youtube_09680.jpg,youtube,1.0
5094,03120,1,FaceSwap_03120.jpg,FaceSwap,1.0
4280,02240,1,FaceShifter_02240.jpg,FaceShifter,1.0
4713,07330,1,Deepfakes_07330_6.jpg,Deepfakes,1.0
754,07810,0,youtube_07810_5.jpg,youtube,1.0
1168,03280,0,youtube_03280_8.jpg,youtube,1.0
3398,01720,1,Deepfakes_01720_5.jpg,Deepfakes,1.0
196,01910,0,actors_01910_2.jpg,actors,1.0
2611,05060,0,youtube_05060_4.jpg,youtube,1.0
1053,07730,0,actors_07730.jpg,actors,1.0
1711,03700,0,actors_03700_3.jpg,actors,1.0
5125,02510,1,Deepfakes_02510_2.jpg,Deepfakes,1.0
458,03760,0,youtube_03760_5.jpg,youtube,1.0
5442,09350,1,Face2Face_09350.jpg,Face2Face,1.0
5519,10960,1,Deepfakes_10960_2.jpg,Deepfakes,1.0
396,09070,0,youtube_09070_2.jpg,youtube,1.0
5345,09900,1,Face2Face_09900.jpg,Face2Face,1.0
4873,09560,1,Deepfakes_09560.jpg,Deepfakes,1.0
794,05800,0,youtube_05800_9.jpg,youtube,1.0
1911,00720,0,actors_00720_4.jpg,actors,1.0
1332,13890,0,youtube_13890_2.jpg,youtube,1.0
4903,03560,1,Deepfakes_03560_3.jpg,Deepfakes,1.0
4262,00650,1,Deepfakes_00650_3.jpg,Deepfakes,1.0
5857,05290,1,Face2Face_05290_4.jpg,Face2Face,1.0
920,06770,0,youtube_06770_9.jpg,youtube,1.0
3568,01060,1,deepfakedetection_01060.jpg,deepfakedetection,1.0
5934,07010,1,FaceShifter_07010.jpg,FaceShifter,1.0
2091,15550,0,actors_15550_2.jpg,actors,1.0
1565,04530,0,youtube_04530_8.jpg,youtube,1.0
625,00120,0,youtube_00120.jpg,youtube,1.0
2167,03050,0,youtube_03050_10.jpg,youtube,1.0
5416,01790,1,Face2Face_01790.jpg,Face2Face,1.0
670,01030,0,youtube_01030_9.jpg,youtube,1.0
3546,00950,1,Deepfakes_00950_6.jpg,Deepfakes,1.0
4264,04230,1,Deepfakes_04230_6.jpg,Deepfakes,1.0
5473,11110,1,Deepfakes_11110_2.jpg,Deepfakes,1.0
3858,07890,1,Face2Face_07890.jpg,Face2Face,1.0
2346,07150,0,youtube_07150_9.jpg,youtube,1.0
1567,12350,0,actors_12350.jpg,actors,1.0
4568,02080,1,Deepfakes_02080_6.jpg,Deepfakes,1.0
88,01450,0,youtube_01450_5.jpg,youtube,1.0
3152,09240,1,Face2Face_09240.jpg,Face2Face,1.0
1505,06150,0,youtube_06150_7.jpg,youtube,1.0
4664,11320,1,Deepfakes_11320.jpg,Deepfakes,1.0
3962,00070,1,Face2Face_00070_4.jpg,Face2Face,1.0
3241,01170,1,Deepfakes_01170.jpg,Deepfakes,1.0
2021,07930,0,actors_07930.jpg,actors,1.0
3409,01570,1,Face2Face_01570.jpg,Face2Face,1.0
5703,00890,1,Face2Face_00890_9.jpg,Face2Face,1.0
5739,05090,1,Deepfakes_05090_3.jpg,Deepfakes,1.0
762,11190,0,youtube_11190.jpg,youtube,1.0
4703,12430,1,FaceShifter_12430.jpg,FaceShifter,1.0
2895,03050,0,youtube_03050_4.jpg,youtube,1.0
4896,00020,1,Deepfakes_00020_6.jpg,Deepfakes,1.0
3814,06470,1,Deepfakes_06470.jpg,Deepfakes,1.0
2705,01420,0,actors_01420.jpg,actors,1.0
3456,06940,1,Deepfakes_06940_2.jpg,Deepfakes,1.0
731,11520,0,youtube_11520_2.jpg,youtube,1.0
1221,01300,0,youtube_01300_2.jpg,youtube,1.0
5931,06790,1,Deepfakes_06790_7.jpg,Deepfakes,1.0
1266,00220,0,youtube_00220_3.jpg,youtube,1.0
5634,05520,1,Face2Face_05520_3.jpg,Face2Face,1.0
4525,05970,1,FaceSwap_05970.jpg,FaceSwap,1.0
2968,01720,0,actors_01720.jpg,actors,1.0
2072,03200,0,youtube_03200_10.jpg,youtube,1.0
4537,12130,1,Deepfakes_12130_2.jpg,Deepfakes,1.0
3345,06890,1,Deepfakes_06890_2.jpg,Deepfakes,1.0
5935,14860,1,Face2Face_14860.jpg,Face2Face,1.0
3196,00740,1,Deepfakes_00740_6.jpg,Deepfakes,1.0
2162,00000005150,0,actors_00000005150_2.jpg,actors,1.0
3192,11600,1,Deepfakes_11600_4.jpg,Deepfakes,1.0
2706,02710,0,youtube_02710_5.jpg,youtube,1.0
4118,14970,1,Deepfakes_14970.jpg,Deepfakes,1.0
1696,01650,0,youtube_01650_2.jpg,youtube,1.0
3056,07710,1,Deepfakes_07710_3.jpg,Deepfakes,1.0
2852,11540,0,youtube_11540_4.jpg,youtube,1.0
3606,05400,1,Face2Face_05400_5.jpg,Face2Face,1.0
4597,04320,1,Deepfakes_04320_7.jpg,Deepfakes,1.0
717,09750,0,youtube_09750_3.jpg,youtube,1.0
252,01430,0,youtube_01430_3.jpg,youtube,1.0
4601,05320,1,FaceSwap_05320.jpg,FaceSwap,1.0
218,09900,0,actors_09900_4.jpg,actors,1.0
27,01110,0,youtube_01110_4.jpg,youtube,1.0
1208,05850,0,youtube_05850.jpg,youtube,1.0
1176,03310,0,youtube_03310_11.jpg,youtube,1.0
3708,04700,1,Deepfakes_04700_6.jpg,Deepfakes,1.0
1756,16570,0,youtube_16570.jpg,youtube,1.0
5518,02200,1,FaceShifter_02200.jpg,FaceShifter,1.0
2796,14990,0,actors_14990.jpg,actors,1.0
4865,04650,1,Deepfakes_04650_4.jpg,Deepfakes,1.0
5336,15420,1,deepfakedetection_15420.jpg,deepfakedetection,1.0
1925,03540,0,youtube_03540_7.jpg,youtube,1.0
2817,03190,0,actors_03190.jpg,actors,1.0
5388,02800,1,Face2Face_02800_2.jpg,Face2Face,1.0
5600,00570,1,Deepfakes_00570_3.jpg,Deepfakes,1.0
2198,02440,0,youtube_02440_2.jpg,youtube,1.0
2287,01020,0,youtube_01020_5.jpg,youtube,1.0
2271,05120,0,youtube_05120_8.jpg,youtube,1.0
401,01020,0,youtube_01020_9.jpg,youtube,1.0
884,03450,0,youtube_03450_3.jpg,youtube,1.0
5460,04680,1,Deepfakes_04680_10.jpg,Deepfakes,1.0
4275,06290,1,FaceShifter_06290.jpg,FaceShifter,1.0
4097,11890,1,Deepfakes_11890_5.jpg,Deepfakes,1.0
5109,01700,1,Face2Face_01700_2.jpg,Face2Face,1.0
4338,06880,1,Face2Face_06880_2.jpg,Face2Face,1.0
2523,03940,0,actors_03940_2.jpg,actors,1.0
3722,03490,1,Deepfakes_03490_5.jpg,Deepfakes,1.0
2459,01160,0,youtube_01160_3.jpg,youtube,1.0
1674,14110,0,youtube_14110_5.jpg,youtube,1.0
1351,11030,0,actors_11030_3.jpg,actors,1.0
3535,10810,1,Face2Face_10810.jpg,Face2Face,1.0
5390,00330,1,Deepfakes_00330_2.jpg,Deepfakes,1.0
2104,02070,0,actors_02070.jpg,actors,1.0
1635,07340,0,actors_07340_4.jpg,actors,1.0
3619,03090,1,Deepfakes_03090_17.jpg,Deepfakes,1.0
3009,02940,1,Deepfakes_02940_3.jpg,Deepfakes,1.0
685,01900,0,actors_01900_3.jpg,actors,1.0
1188,05260,0,actors_05260_2.jpg,actors,1.0
4514,02000,1,Deepfakes_02000_6.jpg,Deepfakes,1.0
2792,08650,0,actors_08650_3.jpg,actors,1.0
2323,11400,0,youtube_11400.jpg,youtube,1.0
504,04720,0,youtube_04720_3.jpg,youtube,1.0
5631,03570,1,Deepfakes_03570_3.jpg,Deepfakes,1.0
5256,01830,1,Face2Face_01830_4.jpg,Face2Face,1.0
5126,02420,1,Deepfakes_02420_3.jpg,Deepfakes,1.0
793,08940,0,actors_08940_3.jpg,actors,1.0
5555,02260,1,FaceShifter_02260.jpg,FaceShifter,1.0
2824,13260,0,actors_13260_2.jpg,actors,1.0
2837,06770,0,youtube_06770_6.jpg,youtube,1.0
4439,02160,1,Deepfakes_02160.jpg,Deepfakes,1.0
2165,15510,0,youtube_15510.jpg,youtube,1.0
3470,04070,1,FaceShifter_04070.jpg,FaceShifter,1.0
1571,02520,0,youtube_02520_3.jpg,youtube,1.0
876,06720,0,actors_06720_2.jpg,actors,1.0
3299,17900,1,FaceShifter_17900.jpg,FaceShifter,1.0
1725,03790,0,youtube_03790_8.jpg,youtube,1.0
1452,01050,0,actors_01050.jpg,actors,1.0
606,15270,0,actors_15270_2.jpg,actors,1.0
3429,00060,1,Deepfakes_00060_8.jpg,Deepfakes,1.0
3344,03190,1,Deepfakes_03190_3.jpg,Deepfakes,1.0
5090,13360,1,Deepfakes_13360_5.jpg,Deepfakes,1.0
5789,05490,1,Deepfakes_05490_7.jpg,Deepfakes,1.0
4934,02830,1,FaceSwap_02830.jpg,FaceSwap,1.0
244,02760,0,youtube_02760_2.jpg,youtube,1.0
5459,06010,1,deepfakedetection_06010.jpg,deepfakedetection,1.0
1960,03640,0,actors_03640_3.jpg,actors,1.0
2963,04130,0,youtube_04130_6.jpg,youtube,1.0
542,06310,0,youtube_06310_7.jpg,youtube,1.0
3406,12160,1,Deepfakes_12160.jpg,Deepfakes,1.0
523,01790,0,youtube_01790.jpg,youtube,1.0
669,02780,0,youtube_02780_4.jpg,youtube,1.0
3234,07420,1,FaceShifter_07420.jpg,FaceShifter,1.0
1736,05330,0,actors_05330_4.jpg,actors,1.0
5948,04050,1,Deepfakes_04050_6.jpg,Deepfakes,1.0
1270,01960,0,youtube_01960_8.jpg,youtube,1.0
2486,09320,0,actors_09320_3.jpg,actors,1.0
2584,03390,0,youtube_03390_6.jpg,youtube,1.0
1799,10560,0,actors_10560_2.jpg,actors,1.0
2630,05840,0,youtube_05840_5.jpg,youtube,1.0
3972,02800,1,Deepfakes_02800_4.jpg,Deepfakes,1.0
5293,05390,1,Deepfakes_05390_7.jpg,Deepfakes,1.0
4192,12390,1,Deepfakes_12390_2.jpg,Deepfakes,1.0
5592,11790,1,Deepfakes_11790_3.jpg,Deepfakes,1.0
4506,14430,1,FaceShifter_14430.jpg,FaceShifter,1.0
939,13640,0,actors_13640_2.jpg,actors,1.0
1519,13100,0,actors_13100_2.jpg,actors,1.0
814,15970,0,actors_15970_3.jpg,actors,1.0
2629,08400,0,actors_08400_4.jpg,actors,1.0
3822,12620,1,Deepfakes_12620.jpg,Deepfakes,1.0
162,00230,0,youtube_00230_5.jpg,youtube,1.0
3120,04040,1,Deepfakes_04040_6.jpg,Deepfakes,1.0
2275,07470,0,actors_07470_3.jpg,actors,1.0
1156,07120,0,youtube_07120_2.jpg,youtube,1.0
817,10010,0,actors_10010.jpg,actors,1.0
370,16660,0,youtube_16660.jpg,youtube,1.0
1943,04200,0,youtube_04200_4.jpg,youtube,1.0
2457,07670,0,youtube_07670_4.jpg,youtube,1.0
1699,03840,0,youtube_03840_4.jpg,youtube,1.0
2555,06510,0,actors_06510.jpg,actors,1.0
2474,01290,0,actors_01290_3.jpg,actors,1.0
2903,00990,0,actors_00990_3.jpg,actors,1.0
3492,06450,1,deepfakedetection_06450.jpg,deepfakedetection,1.0
4607,03940,1,Deepfakes_03940_8.jpg,Deepfakes,1.0
3431,07090,1,FaceShifter_07090.jpg,FaceShifter,1.0
3033,17020,1,FaceShifter_17020.jpg,FaceShifter,1.0
5097,05300,1,Deepfakes_05300_6.jpg,Deepfakes,1.0
4953,10970,1,Deepfakes_10970_5.jpg,Deepfakes,1.0
2424,10940,0,actors_10940.jpg,actors,1.0
4307,12600,1,Deepfakes_12600_2.jpg,Deepfakes,1.0
2247,00030,0,youtube_00030_7.jpg,youtube,1.0
5714,00490,1,Face2Face_00490_4.jpg,Face2Face,1.0
1201,02070,0,youtube_02070_4.jpg,youtube,1.0
3557,09450,1,Deepfakes_09450_2.jpg,Deepfakes,1.0
1800,03010,0,youtube_03010_6.jpg,youtube,1.0
1028,04620,0,actors_04620.jpg,actors,1.0
3176,11800,1,Face2Face_11800.jpg,Face2Face,1.0
1009,00550,0,youtube_00550_2.jpg,youtube,1.0
1157,04310,0,youtube_04310_4.jpg,youtube,1.0
3539,06870,1,Deepfakes_06870_6.jpg,Deepfakes,1.0
2119,02560,0,youtube_02560_3.jpg,youtube,1.0
5035,05490,1,Deepfakes_05490.jpg,Deepfakes,1.0
453,13830,0,actors_13830.jpg,actors,1.0
4359,02940,1,FaceSwap_02940.jpg,FaceSwap,1.0
3891,09850,1,FaceShifter_09850.jpg,FaceShifter,1.0
2875,02400,0,actors_02400_2.jpg,actors,1.0
2476,01400,0,youtube_01400_2.jpg,youtube,1.0
2944,05740,0,youtube_05740_3.jpg,youtube,1.0
5089,05640,1,Face2Face_05640.jpg,Face2Face,1.0
2697,06080,0,youtube_06080_5.jpg,youtube,1.0
959,09260,0,actors_09260_3.jpg,actors,1.0
2978,04580,0,youtube_04580_4.jpg,youtube,1.0
3061,01780,1,Deepfakes_01780.jpg,Deepfakes,1.0
4082,10530,1,deepfakedetection_10530.jpg,deepfakedetection,1.0
2327,04860,0,youtube_04860_8.jpg,youtube,1.0
